^SPX (Standard & Poors 500 Index),3097.74,-17.6
Jun 22 2020 @ 01:56 ET,Bid,3053.25,Ask,3185.43,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
06/29/2020,SPXW200629C01300000,0,0,1767.9,1774.7,0,0,0.9999,0,0,1300.000,SPXW200629P01300000,0,0,0,0.05,0,1.6411,-0.0001,0,0
06/29/2020,SPXW200629C01400000,1743.8,0,1667.8,1674.6,0,0,0.9549,0.0001,1,1400.000,SPXW200629P01400000,0.07,0,0,0.05,0,1.501,-0.0001,0,15
06/29/2020,SPXW200629C01500000,0,0,1567.9,1574.6,0,0,0.9511,0.0001,0,1500.000,SPXW200629P01500000,0,0,0,0.05,0,1.376,-0.0001,0,0
06/29/2020,SPXW200629C01600000,0,0,1467.9,1474.6,0,0,0.9469,0.0001,0,1600.000,SPXW200629P01600000,0.11,0,0,0.1,0,1.3248,-0.0003,0,25
06/29/2020,SPXW200629C01700000,0,0,1368,1374.7,0,1.1885,0.9997,0,0,1700.000,SPXW200629P01700000,0.05,-0.025,0,0.1,50,1.2089,-0.0003,0,35
06/29/2020,SPXW200629C01800000,0,0,1268,1274.7,0,1.0717,0.9997,0,0,1800.000,SPXW200629P01800000,0.05,-0.05,0,0.15,50,1.1321,-0.0005,0,35
06/29/2020,SPXW200629C01900000,0,0,1168,1174.7,0,0.9626,0.9997,0,0,1900.000,SPXW200629P01900000,0.05,-0.05,0,0.15,6,1.0209,-0.0006,0,26
06/29/2020,SPXW200629C02000000,0,0,1068,1074.1,0,0,0.9255,0.0001,0,2000.000,SPXW200629P02000000,0.1,-0.025,0.05,0.1,1,0.9199,-0.0007,0,5
06/29/2020,SPXW200629C02100000,0,0,968.1,974.8,0,0.8578,0.9988,0,0,2100.000,SPXW200629P02100000,0.15,-0.025,0.05,0.2,9,0.8565,-0.0011,0,212
06/29/2020,SPXW200629C02200000,0,0,868.2,874.8,0,0.7822,0.9983,0,0,2200.000,SPXW200629P02200000,0.3,0,0.1,0.25,0,0.7823,-0.0017,0,320
06/29/2020,SPXW200629C02300000,804.1,-2.75,768.3,775,1,0.7276,0.9969,0,0,2300.000,SPXW200629P02300000,0.25,-0.15,0.2,0.4,104,0.7226,-0.0029,0,638
06/29/2020,SPXW200629C02350000,0,0,718.3,724.6,0,0.6171,0.9985,0,0,2350.000,SPXW200629P02350000,0.35,-0.175,0.3,0.5,1055,0.6942,-0.004,0,335
06/29/2020,SPXW200629C02400000,728.2,0,668.6,675.2,0,0.6706,0.9943,0.0001,1,2400.000,SPXW200629P02400000,0.54,-0.135,0.4,0.6,240,0.6607,-0.0051,0,129
06/29/2020,SPXW200629C02425000,0,0,643.6,650.3,0,0.6515,0.9937,0.0001,0,2425.000,SPXW200629P02425000,0.95,0,0.5,0.65,0,0.646,-0.0059,0.0001,48
06/29/2020,SPXW200629C02450000,0,0,618.7,625.5,0,0.6428,0.9922,0.0001,0,2450.000,SPXW200629P02450000,0.65,-0.2,0.55,0.7,121,0.6269,-0.0066,0.0001,83
06/29/2020,SPXW200629C02475000,0,0,593.7,600.4,0,0.6118,0.9924,0.0001,0,2475.000,SPXW200629P02475000,0.55,-0.425,0.65,0.85,59,0.6152,-0.0079,0.0001,45
06/29/2020,SPXW200629C02500000,0,0,568.8,575.5,0,0.596,0.9912,0.0001,0,2500.000,SPXW200629P02500000,1.2,0.075,0.8,0.95,250,0.6013,-0.0093,0.0001,156
06/29/2020,SPXW200629C02525000,0,0,544,550.1,0,0.561,0.9917,0.0001,0,2525.000,SPXW200629P02525000,1.95,0,0.9,1.1,0,0.5857,-0.0107,0.0001,71
06/29/2020,SPXW200629C02550000,0,0,519.2,525.8,0,0.5714,0.9874,0.0001,0,2550.000,SPXW200629P02550000,1.5,0.075,1.05,1.3,57,0.5721,-0.0126,0.0001,213
06/29/2020,SPXW200629C02575000,0,0,494.4,500.4,0,0.5384,0.9877,0.0001,0,2575.000,SPXW200629P02575000,2.24,0,1.25,1.45,0,0.5566,-0.0147,0.0001,201
06/29/2020,SPXW200629C02600000,450.88,0,469.3,475.9,0,0.525,0.9854,0.0002,10,2600.000,SPXW200629P02600000,1.74,-0.06,1.45,1.7,12,0.5422,-0.0172,0.0002,4517
06/29/2020,SPXW200629C02625000,0,0,444.9,451.5,0,0.5287,0.9795,0.0002,0,2625.000,SPXW200629P02625000,1.9,0,1.7,1.95,0,0.527,-0.0202,0.0002,442
06/29/2020,SPXW200629C02650000,0,0,420.2,426.5,0,0.5076,0.9772,0.0002,0,2650.000,SPXW200629P02650000,1.6,-0.7,2,2.25,674,0.5121,-0.0237,0.0002,232
06/29/2020,SPXW200629C02675000,0,0,395.3,401.7,0,0.4857,0.9748,0.0003,0,2675.000,SPXW200629P02675000,2.17,-0.455,2.35,2.65,53,0.4977,-0.028,0.0003,245
06/29/2020,SPXW200629C02680000,0,0,390.4,396.8,0,0.4838,0.9736,0.0003,0,2680.000,SPXW200629P02680000,2.05,-0.65,2.45,2.75,90,0.4955,-0.0291,0.0003,9
06/29/2020,SPXW200629C02690000,0,0,380.6,387.2,0,0.4829,0.9705,0.0003,0,2690.000,SPXW200629P02690000,1.7,-1.15,2.65,2.9,80,0.4897,-0.0312,0.0003,120
06/29/2020,SPXW200629C02700000,296.22,0,371,377.4,0,0.4808,0.9674,0.0003,2,2700.000,SPXW200629P02700000,2.51,-0.49,2.85,3.1,34,0.4843,-0.0335,0.0003,4532
06/29/2020,SPXW200629C02710000,0,0,361.3,367.6,0,0.4766,0.9647,0.0004,0,2710.000,SPXW200629P02710000,1.69,-1.51,3,3.4,4,0.4791,-0.036,0.0004,55
06/29/2020,SPXW200629C02720000,0,0,351.4,357.8,0,0.469,0.9627,0.0004,0,2720.000,SPXW200629P02720000,4.27,0,3.2,3.6,0,0.4728,-0.0384,0.0004,2
06/29/2020,SPXW200629C02725000,0,0,346.6,353,0,0.4685,0.9607,0.0004,0,2725.000,SPXW200629P02725000,2.5,-0.95,3.4,3.7,150,0.4708,-0.04,0.0004,27
06/29/2020,SPXW200629C02730000,0,0,341.7,348.1,0,0.4651,0.9594,0.0004,0,2730.000,SPXW200629P02730000,2.84,-0.71,3.5,3.9,2,0.4686,-0.0416,0.0004,21
06/29/2020,SPXW200629C02740000,0,0,332,338.4,0,0.4605,0.9561,0.0004,0,2740.000,SPXW200629P02740000,2.1,-1.7,3.8,4.2,8,0.4638,-0.045,0.0004,15
06/29/2020,SPXW200629C02750000,466.87,0,322.4,329.1,0,0.4608,0.9508,0.0005,2,2750.000,SPXW200629P02750000,2.95,-1.1,4.1,4.6,36,0.4596,-0.0487,0.0005,128
06/29/2020,SPXW200629C02760000,0,0,312.7,319.5,0,0.4559,0.947,0.0005,0,2760.000,SPXW200629P02760000,5.29,0.94,4.5,4.9,44,0.4547,-0.0526,0.0005,4
06/29/2020,SPXW200629C02770000,0,0,303.1,308.4,0,0.4364,0.9484,0.0005,0,2770.000,SPXW200629P02770000,3.4,-1.25,4.9,5.3,40,0.4502,-0.0569,0.0006,42
06/29/2020,SPXW200629C02775000,0,0,298.3,305.1,0,0.4488,0.9405,0.0006,0,2775.000,SPXW200629P02775000,4.45,-0.3,5.1,5.6,53,0.4487,-0.0594,0.0006,375
06/29/2020,SPXW200629C02780000,0,0,293.5,300.3,0,0.4462,0.9383,0.0006,3,2780.000,SPXW200629P02780000,4.58,-0.37,5.4,5.8,66,0.4469,-0.062,0.0006,36
06/29/2020,SPXW200629C02790000,0,0,284,290.1,0,0.4362,0.9356,0.0006,3,2790.000,SPXW200629P02790000,3.89,-1.41,5.8,6.3,54,0.442,-0.0668,0.0006,44
06/29/2020,SPXW200629C02800000,243.9,0,274.6,280.8,0,0.4342,0.9292,0.0007,5,2800.000,SPXW200629P02800000,4,-1.7,6.4,6.9,182,0.4389,-0.0728,0.0007,177
06/29/2020,SPXW200629C02810000,0,0,265.2,271.3,0,0.4298,0.9234,0.0007,0,2810.000,SPXW200629P02810000,4.27,-1.88,7,7.5,98,0.435,-0.0789,0.0007,138
06/29/2020,SPXW200629C02820000,198.7,0,255.8,262,0,0.4262,0.9168,0.0008,5,2820.000,SPXW200629P02820000,4.87,-1.78,7.6,8.1,61,0.4303,-0.0852,0.0008,35
06/29/2020,SPXW200629C02825000,194.7,0,251.1,257.4,0,0.4244,0.9133,0.0008,9,2825.000,SPXW200629P02825000,4.4,-2.45,7.9,8.5,2,0.4284,-0.0887,0.0008,167
06/29/2020,SPXW200629C02830000,0,0,246.5,253.3,0,0.4264,0.9077,0.0009,0,2830.000,SPXW200629P02830000,5.4,-1.75,8.3,8.9,96,0.427,-0.0925,0.0009,38
06/29/2020,SPXW200629C02835000,0,0,241.9,248.7,0,0.4248,0.9039,0.0009,0,2835.000,SPXW200629P02835000,6.55,-0.85,8.6,9.2,8,0.424,-0.0958,0.0009,10
06/29/2020,SPXW200629C02840000,292.7,0,239.7,241.9,0,0.4242,0.8993,0.0009,14,2840.000,SPXW200629P02840000,5.67,-2.08,9,9.6,94,0.4222,-0.0997,0.0009,2219
06/29/2020,SPXW200629C02845000,0,0,235.1,237.3,0,0.422,0.8954,0.0009,0,2845.000,SPXW200629P02845000,9.97,1.97,9.4,10.1,51,0.4208,-0.1039,0.0009,1
06/29/2020,SPXW200629C02850000,283.44,0,230.6,232.8,0,0.4209,0.8908,0.001,112,2850.000,SPXW200629P02850000,6,-2.35,9.9,10.6,25,0.4197,-0.1086,0.001,355
06/29/2020,SPXW200629C02855000,285.09,24.74,226,228.2,20,0.4184,0.8867,0.001,15,2855.000,SPXW200629P02855000,6.59,-2.06,10.3,11,70,0.4172,-0.1126,0.001,2
06/29/2020,SPXW200629C02860000,200.7,0,221.5,223.7,0,0.4168,0.8821,0.001,1,2860.000,SPXW200629P02860000,6.7,-2.3,10.8,11.5,46,0.4156,-0.1173,0.001,171
06/29/2020,SPXW200629C02865000,232.4,-18.65,217,219.2,1,0.415,0.8774,0.0011,4,2865.000,SPXW200629P02865000,8.68,-0.67,11.2,12,12,0.4133,-0.1217,0.0011,57
06/29/2020,SPXW200629C02870000,239.09,-7.06,212.5,214.7,2,0.413,0.8726,0.0011,15,2870.000,SPXW200629P02870000,7.82,-1.93,11.7,12.5,122,0.4113,-0.1265,0.0011,168
06/29/2020,SPXW200629C02875000,158.5,0,208,210.2,0,0.4107,0.8678,0.0011,11,2875.000,SPXW200629P02875000,8.97,-1.18,12.3,13,31,0.4096,-0.1316,0.0011,56
06/29/2020,SPXW200629C02880000,261.21,24.26,203.6,205.8,20,0.4093,0.8624,0.0012,2,2880.000,SPXW200629P02880000,8.06,-2.49,12.8,13.6,30,0.4077,-0.1367,0.0012,142
06/29/2020,SPXW200629C02885000,0,0,199.1,201.4,0,0.4071,0.8572,0.0012,0,2885.000,SPXW200629P02885000,15,0,13.4,14.2,0,0.4061,-0.1422,0.0012,3
06/29/2020,SPXW200629C02890000,308.8,0,194.7,197,0,0.4052,0.8517,0.0013,78,2890.000,SPXW200629P02890000,8.76,-2.59,13.9,14.8,78,0.4037,-0.1474,0.0013,109
06/29/2020,SPXW200629C02895000,0,0,190.4,192.6,0,0.4035,0.8459,0.0013,0,2895.000,SPXW200629P02895000,9.05,-2.8,14.6,15.4,19,0.4021,-0.1533,0.0013,13
06/29/2020,SPXW200629C02900000,238.07,0,186,188.2,0,0.4012,0.8403,0.0013,136,2900.000,SPXW200629P02900000,9.67,-2.68,15.2,16,153,0.3998,-0.1589,0.0013,271
06/29/2020,SPXW200629C02905000,0,0,181.7,183.9,0,0.3995,0.8341,0.0014,0,2905.000,SPXW200629P02905000,10.64,-2.16,15.9,16.7,2,0.3981,-0.1651,0.0014,14
06/29/2020,SPXW200629C02910000,236.35,26.6,177.4,179.6,10,0.3975,0.8278,0.0014,20,2910.000,SPXW200629P02910000,10.8,-2.5,16.5,17.4,352,0.3958,-0.1711,0.0014,67
06/29/2020,SPXW200629C02915000,130.9,0,173.1,175.3,0,0.3954,0.8215,0.0015,12,2915.000,SPXW200629P02915000,12.7,0,17.1,18.5,0,0.3949,-0.1782,0.0015,35
06/29/2020,SPXW200629C02920000,200.24,0,168.8,171.1,0,0.3934,0.8149,0.0015,22,2920.000,SPXW200629P02920000,12.8,-1.6,18,18.9,18,0.3921,-0.1843,0.0015,66
06/29/2020,SPXW200629C02925000,224.91,28.56,164.6,166.8,1,0.3912,0.8082,0.0015,65,2925.000,SPXW200629P02925000,12.09,-2.86,18.8,19.7,79,0.3903,-0.1913,0.0015,602
06/29/2020,SPXW200629C02930000,281.4,0,160.4,162.7,0,0.3895,0.801,0.0016,3,2930.000,SPXW200629P02930000,12.82,-2.73,19.6,20.5,12,0.3883,-0.1983,0.0016,123
06/29/2020,SPXW200629C02935000,167.3,0,156.3,158.5,0,0.3876,0.7937,0.0016,6,2935.000,SPXW200629P02935000,13.22,-2.98,20.2,21.7,12,0.3868,-0.2058,0.0016,24
06/29/2020,SPXW200629C02940000,186.58,0,152.1,154.4,0,0.3854,0.7864,0.0017,209,2940.000,SPXW200629P02940000,20.6,3.8,21.3,22.2,20,0.3843,-0.2129,0.0017,327
06/29/2020,SPXW200629C02945000,0,0,148,150.3,0,0.3834,0.7787,0.0017,0,2945.000,SPXW200629P02945000,11.27,-6.23,22.2,23.1,10,0.3823,-0.2206,0.0017,7
06/29/2020,SPXW200629C02950000,177.94,3.34,144,146.2,10,0.3815,0.7708,0.0017,99,2950.000,SPXW200629P02950000,20.45,2.25,23.1,24.1,167,0.3803,-0.2285,0.0017,686
06/29/2020,SPXW200629C02955000,0,0,139.9,142.1,0,0.3789,0.763,0.0018,0,2955.000,SPXW200629P02955000,16.8,-2.1,23.9,25.4,62,0.3789,-0.237,0.0018,18
06/29/2020,SPXW200629C02960000,186.94,0,135.9,138.1,0,0.3768,0.7547,0.0018,13,2960.000,SPXW200629P02960000,17.5,-2.15,25,26.1,121,0.3761,-0.2449,0.0018,108
06/29/2020,SPXW200629C02965000,125.74,0,132,134.2,0,0.3752,0.7459,0.0019,4,2965.000,SPXW200629P02965000,18.19,-2.21,26.1,27.1,151,0.3741,-0.2535,0.0019,82
06/29/2020,SPXW200629C02970000,188.38,0,128.1,130.2,0,0.3729,0.7373,0.0019,18,2970.000,SPXW200629P02970000,18.5,-2.7,27.1,28.2,46,0.3719,-0.2622,0.0019,260
06/29/2020,SPXW200629C02975000,179.42,25.97,124.2,126.3,2,0.3707,0.7283,0.002,238,2975.000,SPXW200629P02975000,18.5,-3.55,28.2,29.3,54,0.3697,-0.2712,0.002,566
06/29/2020,SPXW200629C02980000,101.1,0,120.3,122.5,0,0.3686,0.7191,0.002,37,2980.000,SPXW200629P02980000,19.2,-3.7,29.4,30.5,9,0.3679,-0.2805,0.002,84
06/29/2020,SPXW200629C02985000,100.1,0,116.5,118.7,0,0.3665,0.7096,0.0021,3,2985.000,SPXW200629P02985000,26,2.25,30.6,31.7,1,0.3659,-0.29,0.0021,175
06/29/2020,SPXW200629C02990000,143.6,0,112.7,114.9,0,0.3642,0.7,0.0021,13,2990.000,SPXW200629P02990000,20.42,-4.28,31.6,33.1,11,0.3635,-0.2997,0.0021,160
06/29/2020,SPXW200629C02995000,0,0,109,111.2,0,0.3622,0.69,0.0021,0,2995.000,SPXW200629P02995000,21.6,-4.05,33.1,34.2,3,0.3615,-0.3097,0.0021,131
06/29/2020,SPXW200629C03000000,120.03,-13.02,105.3,107.5,14,0.3599,0.6799,0.0022,101,3000.000,SPXW200629P03000000,23.46,-3.14,34.8,35.7,590,0.3611,-0.3205,0.0022,1303
06/29/2020,SPXW200629C03005000,116.13,-12.97,101.7,103.8,4,0.3576,0.6696,0.0022,34,3005.000,SPXW200629P03005000,24.87,-2.78,35.7,36.9,10,0.357,-0.3302,0.0022,134
06/29/2020,SPXW200629C03010000,153.3,0,98.1,100.2,0,0.3553,0.6589,0.0023,40,3010.000,SPXW200629P03010000,34.7,6.05,36.9,38.5,19,0.3547,-0.3408,0.0023,321
06/29/2020,SPXW200629C03015000,110.2,-11.05,94.6,96.7,6,0.3534,0.648,0.0023,11,3015.000,SPXW200629P03015000,31.56,1.81,38.6,39.8,18,0.3528,-0.3518,0.0023,238
06/29/2020,SPXW200629C03020000,131.66,0,91.1,93.2,0,0.3511,0.6369,0.0023,7,3020.000,SPXW200629P03020000,28.11,-2.84,39.9,41.5,51,0.3505,-0.3629,0.0024,182
06/29/2020,SPXW200629C03025000,112.82,-0.73,87.6,89.7,1,0.3485,0.6256,0.0024,96,3025.000,SPXW200629P03025000,29.31,-2.79,41.7,42.9,28,0.3485,-0.3743,0.0024,264
06/29/2020,SPXW200629C03030000,106.49,-3.26,84.2,86.3,4,0.3462,0.614,0.0024,28,3030.000,SPXW200629P03030000,30.56,-2.74,43.3,44.5,123,0.3462,-0.3859,0.0024,235
06/29/2020,SPXW200629C03035000,127.55,0,80.9,82.9,0,0.3439,0.6022,0.0025,10,3035.000,SPXW200629P03035000,31.91,-2.69,44.9,46.2,6,0.3439,-0.3977,0.0025,75
06/29/2020,SPXW200629C03040000,89.24,-13.11,77.6,79.6,3,0.3415,0.5902,0.0025,26,3040.000,SPXW200629P03040000,36.73,0.83,46.3,48,27,0.3409,-0.4097,0.0025,869
06/29/2020,SPXW200629C03045000,102.9,0,74.4,76.3,0,0.3391,0.5779,0.0025,20,3045.000,SPXW200629P03045000,40.15,2.95,48.4,49.7,2,0.3394,-0.4221,0.0025,39
06/29/2020,SPXW200629C03050000,95.02,-0.08,71.2,73.1,32,0.3366,0.5654,0.0026,1132,3050.000,SPXW200629P03050000,47.03,8.43,50.2,51.5,288,0.3369,-0.4346,0.0026,415
06/29/2020,SPXW200629C03055000,79.19,-12.31,68,69.9,2,0.3338,0.5528,0.0026,36,3055.000,SPXW200629P03055000,37.93,-2.17,52.1,53.4,5,0.3346,-0.4473,0.0026,29
06/29/2020,SPXW200629C03060000,75.5,-12.5,65.2,66.5,15,0.3312,0.5398,0.0026,65,3060.000,SPXW200629P03060000,36.74,-4.86,53.6,55.4,18,0.3312,-0.4602,0.0026,351
06/29/2020,SPXW200629C03065000,77,-7.6,62.2,63.5,8,0.3288,0.5266,0.0027,32,3065.000,SPXW200629P03065000,41.71,-1.39,55.5,57.4,9,0.3286,-0.4733,0.0027,73
06/29/2020,SPXW200629C03070000,77.2,-4,59.2,60.5,46,0.3261,0.5132,0.0027,146,3070.000,SPXW200629P03070000,41.73,-2.97,57.6,59.4,92,0.3261,-0.4867,0.0027,1013
06/29/2020,SPXW200629C03075000,74.73,-3.17,56.1,58,23,0.3241,0.4997,0.0027,159,3075.000,SPXW200629P03075000,44.65,-1.75,59.7,61.5,422,0.3235,-0.5003,0.0027,393
06/29/2020,SPXW200629C03080000,94,19.4,53.3,55.1,2,0.3214,0.4859,0.0027,72,3080.000,SPXW200629P03080000,45.23,-2.92,61.8,63.7,33,0.3209,-0.5141,0.0027,98
06/29/2020,SPXW200629C03085000,57.87,-13.53,50.8,52,6,0.3187,0.472,0.0027,10,3085.000,SPXW200629P03085000,56.87,6.92,64,65.9,32,0.3181,-0.5281,0.0027,115
06/29/2020,SPXW200629C03090000,61.26,-6.94,48.1,49.3,104,0.3161,0.4578,0.0028,56,3090.000,SPXW200629P03090000,58.1,6.3,66.3,68.3,69,0.3158,-0.5422,0.0028,135
06/29/2020,SPXW200629C03095000,65.72,0.57,45.2,47,10,0.3137,0.4436,0.0028,37,3095.000,SPXW200629P03095000,50.27,-3.43,68.7,70.6,3,0.3131,-0.5565,0.0028,33
06/29/2020,SPXW200629C03100000,55.06,-7.04,42.9,44.1,218,0.3108,0.4291,0.0028,419,3100.000,SPXW200629P03100000,62.3,6.6,71.1,73.1,234,0.3105,-0.5709,0.0028,1221
06/29/2020,SPXW200629C03105000,53.05,-6.15,40.4,41.6,121,0.3081,0.4145,0.0028,36,3105.000,SPXW200629P03105000,55.41,-2.34,73.6,75.6,210,0.3078,-0.5855,0.0028,108
06/29/2020,SPXW200629C03110000,54.34,-1.96,38,39.2,68,0.3056,0.3999,0.0028,159,3110.000,SPXW200629P03110000,72.58,12.73,76.2,78.3,43,0.3056,-0.6001,0.0028,193
06/29/2020,SPXW200629C03115000,43.6,-9.9,35.7,36.8,8,0.3029,0.3851,0.0028,117,3115.000,SPXW200629P03115000,80,17.95,78.8,80.9,51,0.3026,-0.615,0.0028,390
06/29/2020,SPXW200629C03120000,40.76,-10.04,33.4,34.5,25,0.3,0.3702,0.0028,99,3120.000,SPXW200629P03120000,57.55,-6.8,81.6,83.7,32,0.3003,-0.6297,0.0028,198
06/29/2020,SPXW200629C03125000,34.27,-13.83,31.1,32.7,57,0.2981,0.3557,0.0027,257,3125.000,SPXW200629P03125000,78.33,11.63,84.4,86.5,45,0.2975,-0.6446,0.0028,399
06/29/2020,SPXW200629C03130000,32.58,-12.97,29,30.6,29,0.2955,0.3408,0.0027,267,3130.000,SPXW200629P03130000,81.11,11.96,87.3,89.4,42,0.2949,-0.6595,0.0027,797
06/29/2020,SPXW200629C03135000,28.5,-14.55,27.1,28.2,66,0.2921,0.3255,0.0027,37,3135.000,SPXW200629P03135000,67.69,-3.96,90.3,92.4,81,0.2924,-0.6743,0.0027,52
06/29/2020,SPXW200629C03140000,35.73,-4.87,25.2,26.2,100,0.2894,0.3106,0.0027,91,3140.000,SPXW200629P03140000,69.56,-4.59,93.3,95.5,23,0.2898,-0.6892,0.0027,100
06/29/2020,SPXW200629C03145000,33.46,-4.84,23.3,24.3,24,0.2865,0.2956,0.0026,37,3145.000,SPXW200629P03145000,79.99,3.14,96.5,98.7,17,0.2875,-0.7037,0.0026,122
06/29/2020,SPXW200629C03150000,24.82,-11.18,21.6,22.5,193,0.2841,0.281,0.0026,375,3150.000,SPXW200629P03150000,72.92,-6.68,99.7,101.9,40,0.2848,-0.7184,0.0026,315
06/29/2020,SPXW200629C03155000,29.6,-4.25,19.9,20.8,49,0.2815,0.2664,0.0026,97,3155.000,SPXW200629P03155000,61.17,-21.23,103,105.2,9,0.2821,-0.733,0.0026,155
06/29/2020,SPXW200629C03160000,24.22,-7.53,18.3,19.2,67,0.2789,0.2521,0.0025,162,3160.000,SPXW200629P03160000,89.41,4.11,106.4,108.6,9,0.2797,-0.7473,0.0025,277
06/29/2020,SPXW200629C03165000,24.41,-5.34,16.8,17.7,89,0.2766,0.2381,0.0025,64,3165.000,SPXW200629P03165000,82.16,-6.14,109.9,112.1,10,0.2773,-0.7613,0.0025,48
06/29/2020,SPXW200629C03170000,20.67,-7.13,15.4,16.2,98,0.274,0.2241,0.0024,400,3170.000,SPXW200629P03170000,94.27,2.92,113.4,115.7,15,0.2748,-0.7753,0.0024,31
06/29/2020,SPXW200629C03175000,22.85,-3.1,14,14.9,223,0.2716,0.2105,0.0023,728,3175.000,SPXW200629P03175000,97.59,3.09,117.1,119.3,17,0.2724,-0.7888,0.0023,57
06/29/2020,SPXW200629C03180000,21.07,-3.08,12.8,13.6,134,0.2694,0.1973,0.0023,277,3180.000,SPXW200629P03180000,92.78,0,120.8,123.1,0,0.2702,-0.8019,0.0023,29
06/29/2020,SPXW200629C03185000,16.83,-5.72,11.6,12.4,20,0.267,0.1843,0.0022,42,3185.000,SPXW200629P03185000,104.9,0,124.6,126.9,0,0.2678,-0.8148,0.0022,11
06/29/2020,SPXW200629C03190000,12.28,-8.62,10.5,11.3,17,0.2648,0.1719,0.0021,75,3190.000,SPXW200629P03190000,109.37,4.92,128.5,130.8,4,0.2657,-0.8272,0.0021,80
06/29/2020,SPXW200629C03195000,16.55,-2.85,9.4,10.2,30,0.2619,0.1592,0.002,57,3195.000,SPXW200629P03195000,101.46,-6.49,132.4,134.7,1,0.2629,-0.8399,0.002,3
06/29/2020,SPXW200629C03200000,8.88,-9.12,8.5,9.2,324,0.2598,0.1476,0.002,1773,3200.000,SPXW200629P03200000,117.26,5.76,136.5,138.7,11,0.2608,-0.8514,0.002,69
06/29/2020,SPXW200629C03205000,8.4,-8.2,7.6,8.3,29,0.2575,0.1362,0.0019,32,3205.000,SPXW200629P03205000,87.02,-28.13,140.6,142.8,4,0.2586,-0.8627,0.0019,3
06/29/2020,SPXW200629C03210000,7.18,-8.17,6.9,7.5,168,0.2562,0.1262,0.0018,240,3210.000,SPXW200629P03210000,121.82,2.92,144.8,147,10,0.2567,-0.8732,0.0018,18
06/29/2020,SPXW200629C03215000,9.56,-4.54,6.1,6.7,356,0.2536,0.1155,0.0017,55,3215.000,SPXW200629P03215000,99.57,-23.13,149,151.3,14,0.2548,-0.8834,0.0017,0
06/29/2020,SPXW200629C03220000,10.2,-2.8,5.5,6.1,68,0.2527,0.1068,0.0016,83,3220.000,SPXW200629P03220000,122.23,-4.32,153.3,155.6,15,0.2527,-0.8931,0.0016,16
06/29/2020,SPXW200629C03225000,5.5,-6.45,4.9,5.4,197,0.2506,0.0974,0.0015,262,3225.000,SPXW200629P03225000,130.6,0.1,156.1,162,42,0.2538,-0.8996,0.0015,961
06/29/2020,SPXW200629C03230000,6.17,-4.78,4.3,4.9,32,0.2491,0.0891,0.0014,124,3230.000,SPXW200629P03230000,130.3,0,159.9,166.5,0,0.2484,-0.9115,0.0014,2
06/29/2020,SPXW200629C03235000,6.98,-3.07,3.8,4.4,22,0.2476,0.0812,0.0013,55,3235.000,SPXW200629P03235000,141.67,0,164.9,171,0,0.2506,-0.9162,0.0014,1
06/29/2020,SPXW200629C03240000,6.7,-2.55,3.4,3.9,42,0.2463,0.074,0.0012,116,3240.000,SPXW200629P03240000,159.6,16.85,169.3,175.6,1,0.2487,-0.924,0.0013,9
06/29/2020,SPXW200629C03245000,6.2,-2.25,3,3.5,45,0.2451,0.0673,0.0012,34,3245.000,SPXW200629P03245000,119.3,-27.7,174,180.1,20,0.2477,-0.9306,0.0012,0
06/29/2020,SPXW200629C03250000,5.21,-2.49,2.65,3.1,469,0.2438,0.0609,0.0011,1014,3250.000,SPXW200629P03250000,123.4,-27.85,178.5,184.8,22,0.2461,-0.9373,0.0011,7
06/29/2020,SPXW200629C03255000,3.78,-3.27,2.4,2.75,125,0.2432,0.0555,0.001,33,3255.000,SPXW200629P03255000,160.7,0,183.4,189.7,0,0.2495,-0.9397,0.0011,1
06/29/2020,SPXW200629C03260000,3.8,-2.6,2.1,2.45,64,0.2421,0.0501,0.0009,111,3260.000,SPXW200629P03260000,129.31,0,188,194.2,0,0.2459,-0.9472,0.001,5
06/29/2020,SPXW200629C03265000,3.69,-2.21,1.85,2.15,92,0.2409,0.045,0.0009,6,3265.000,SPXW200629P03265000,239.5,0,192.9,199.2,0,0.2498,-0.9488,0.0009,3
06/29/2020,SPXW200629C03270000,2.95,-2.45,1.65,1.95,197,0.2408,0.041,0.0008,100,3270.000,SPXW200629P03270000,175.1,6.25,197.1,203.9,15,0.2422,-0.958,0.0008,0
06/29/2020,SPXW200629C03275000,2.9,-2,1.5,1.75,75,0.241,0.0375,0.0007,681,3275.000,SPXW200629P03275000,137.66,-35.69,202.3,208.6,2,0.2457,-0.9595,0.0008,15
06/29/2020,SPXW200629C03280000,2.12,-2.38,1.3,1.55,133,0.2401,0.0336,0.0007,35,3280.000,SPXW200629P03280000,184.45,6.55,207,213.4,12,0.2437,-0.9642,0.0007,0
06/29/2020,SPXW200629C03285000,2.08,-2.02,1.15,1.4,185,0.2399,0.0304,0.0006,24,3285.000,SPXW200629P03285000,0,0,211.5,218.2,0,0.2377,-0.9707,0.0006,5
06/29/2020,SPXW200629C03290000,1.5,-2.2,1,1.25,105,0.2394,0.0273,0.0006,16,3290.000,SPXW200629P03290000,0,0,216.9,223.1,0,0.247,-0.9686,0.0006,0
